Node ID,Distance from beggining,Latitude,Longitude 
369582748,267102.822605,40.015871,-0.035843
261933997,267282.314051,40.014403,-0.036719
392476072,267614.028712,40.011690,-0.038338
392476074,267712.223428,40.010886,-0.038817
392476068,267841.680519,40.009827,-0.039449
392476107,267964.978751,40.008819,-0.040051
392476096,268237.525365,40.006590,-0.041381
269785009,268274.800917,40.006285,-0.041563
1151155906,268347.579403,40.005684,-0.041902
259561932,268376.002772,40.005515,-0.042153
259561939,268402.468384,40.005500,-0.042463
259561966,268428.489682,40.005367,-0.042714
259561985,268450.963708,40.005186,-0.042832
259561996,268477.090040,40.004951,-0.042821
259562014,268504.742905,40.004745,-0.042639
567147465,268533.253328,40.004489,-0.042639
237778785,268653.646904,40.003493,-0.043194
266029432,268663.517873,40.003413,-0.043244
1151155217,268737.924127,40.002811,-0.043625
1151151111,268796.706873,40.002342,-0.043945
1151155712,268934.897193,40.001220,-0.044643
1151150874,269035.245391,40.000404,-0.045144
1151151377,269089.410487,39.999958,-0.045400
1151155350,269130.646051,39.999625,-0.045614
1151155927,269217.784184,39.998929,-0.046083
1151154944,269282.860796,39.998422,-0.046465
237778752,269397.044101,39.997533,-0.047136
1151154758,269425.447316,39.997307,-0.047291
237778749,269445.767803,39.997130,-0.047354
1151151041,269468.571561,39.996926,-0.047374
262242660,269663.808002,39.995171,-0.047296
1180651344,269689.513876,39.994940,-0.047311
262242639,269720.384959,39.994663,-0.047287
262242638,269748.882320,39.994408,-0.047262
237778745,269783.874654,39.994093,-0.047272
262242640,269807.224173,39.993899,-0.047167
471964834,269824.361294,39.993745,-0.047182
262247513,269855.407928,39.993494,-0.047342
262247518,269883.673458,39.993259,-0.047467
1061652159,269903.237071,39.993107,-0.047583
262247514,269923.621429,39.992949,-0.047704
262247515,270096.237179,39.991660,-0.048834
262247517,270146.905322,39.991287,-0.049176
262247520,270273.431912,39.990353,-0.050023
262247521,270366.618538,39.989666,-0.050650
1069151903,270373.040094,39.989622,-0.050698
1069151899,270378.575517,39.989585,-0.050742
471964827,270389.000415,39.989511,-0.050818
390927230,270490.026320,39.988750,-0.051466
262247523,270529.062451,39.988456,-0.051715
390437837,270595.688769,39.987949,-0.052132
262247524,270640.549798,39.987606,-0.052409
390927211,270651.105904,39.987521,-0.052464
390927224,270773.501546,39.986537,-0.053110
260567234,270797.724412,39.986345,-0.053242
260567210,270839.715143,39.986060,-0.053565
260567213,270847.217484,39.986040,-0.053650
260567216,270856.844994,39.985983,-0.053734
260567217,270867.536420,39.985892,-0.053775
260567218,270877.238590,39.985806,-0.053754
260567232,270922.282381,39.985478,-0.054065
336453742,270952.522805,39.985285,-0.054315
1180651383,270966.712008,39.985190,-0.054426
1180651443,271003.527154,39.984943,-0.054714
237778656,271188.652734,39.983701,-0.056160
237778650,271360.098479,39.982566,-0.057523
237778645,271533.274595,39.981409,-0.058883
514390662,271569.776003,39.981137,-0.059124
514390659,271752.903137,39.979775,-0.060332
237778639,271784.091076,39.979543,-0.060538
514394943,271803.819419,39.979395,-0.060665
599779053,271861.337584,39.978962,-0.061034
237778630,271894.955474,39.978709,-0.061251
599778981,271986.225052,39.978062,-0.061909
599779024,272003.591343,39.977988,-0.062089
599779029,272024.912457,39.977952,-0.062335
1526543697,272046.886359,39.977852,-0.062557
1526543695,272068.865042,39.977700,-0.062721
1526543694,272090.841414,39.977513,-0.062807
275259002,272121.652053,39.977237,-0.062778
275259004,272152.593892,39.976972,-0.062890
275259001,272178.948654,39.976745,-0.062976
244421488,272334.138200,39.975588,-0.063995
599017033,272375.070223,39.975282,-0.064262
244421487,272423.657834,39.974921,-0.064583
244421486,272475.471439,39.974536,-0.064926
244421468,272550.173058,39.973980,-0.065417
244421465,272592.855707,39.973656,-0.065686
244421463,272650.392333,39.973198,-0.066001
244421460,272721.382328,39.972616,-0.066344
244421457,272787.408765,39.972076,-0.066665
244421456,272869.199993,39.971405,-0.067059
369800639,272898.676965,39.971164,-0.067203
369800644,272912.595734,39.971050,-0.067269
244421455,272927.987170,39.970922,-0.067339
244421449,272976.935204,39.970528,-0.067595
244421450,273002.011789,39.970331,-0.067738
244421451,273016.523079,39.970223,-0.067833
244421454,273035.452598,39.970115,-0.068005
244421300,273057.260008,39.970025,-0.068232
244421301,273075.087339,39.970006,-0.068440
244421302,273094.107380,39.969902,-0.068617
244421303,273113.232259,39.969741,-0.068695
244421304,273132.303774,39.969573,-0.068649
244421305,273148.964095,39.969461,-0.068519
244421312,273175.090084,39.969236,-0.068431
244421299,273197.693277,39.969034,-0.068452
244421297,273295.950197,39.968230,-0.068932
244421294,273369.533710,39.967626,-0.069284
244421293,273574.158205,39.965949,-0.070273
244421292,273689.837855,39.964999,-0.070828
244421291,273775.567109,39.964295,-0.071238
244421290,273889.671092,39.963359,-0.071786
244421289,273973.254328,39.962675,-0.072193
392448394,274065.108417,39.961918,-0.072623
392448430,274086.136285,39.961752,-0.072742
244421287,274094.205499,39.961682,-0.072768
336450626,274119.389459,39.961479,-0.072898
244421286,274172.294525,39.961045,-0.073152
244421285,274295.999338,39.960029,-0.073743
244421284,274377.025349,39.959362,-0.074126
244421282,274461.682302,39.958677,-0.074559
392448661,274479.944879,39.958537,-0.074672
244421279,274510.400124,39.958294,-0.074837
244421276,274594.460482,39.957665,-0.075383
244421274,274670.574204,39.957104,-0.075895
244421271,274716.619337,39.956757,-0.076191
392448613,274796.397561,39.956185,-0.076756
392448623,274822.853802,39.955987,-0.076928
392448615,274947.102123,39.955074,-0.077767
392448611,274982.776456,39.954792,-0.077966
244421261,275039.342127,39.954401,-0.078392
244421258,275137.131474,39.953763,-0.079182
244421255,275252.745221,39.953049,-0.080168
404481050,275336.321697,39.952542,-0.080891
244421252,275455.119296,39.951798,-0.081891
244421250,275674.750359,39.950440,-0.083762
244421247,275768.196495,39.949865,-0.084562
244421242,275817.337825,39.949548,-0.084963
244421245,275840.497299,39.949483,-0.085221
244421080,275854.611181,39.949475,-0.085387
244421079,275869.523046,39.949348,-0.085331
324161161,275883.369863,39.949223,-0.085334
244421078,275897.303585,39.949106,-0.085391
244421077,275915.556622,39.948985,-0.085536
244421076,275936.411806,39.948919,-0.085765
324161158,275953.364951,39.948934,-0.085963
244421073,275969.973160,39.949006,-0.086134
244421119,275994.983644,39.948803,-0.086259
244421087,276054.977152,39.948297,-0.086504
235564466,276075.553958,39.948126,-0.086594
244421120,276105.693747,39.947877,-0.086734
235564455,276126.063776,39.947713,-0.086841
235564444,276175.846714,39.947298,-0.087062
235564434,276233.020961,39.946809,-0.087267
235564426,276266.073067,39.946514,-0.087316
495303633,276292.180915,39.946281,-0.087348
235564416,276338.081657,39.945875,-0.087446
244421089,276380.598123,39.945506,-0.087580
244421207,276448.255189,39.944919,-0.087786
244421206,276509.021086,39.944395,-0.087991
244421205,276531.097229,39.944198,-0.087971
244421202,276556.965388,39.944027,-0.087764
244421200,276574.449973,39.943970,-0.087573
1484740141,276576.630457,39.943957,-0.087555
1484740140,276580.852793,39.943930,-0.087519
1484740137,276585.534043,39.943893,-0.087494
1484740136,276591.612682,39.943839,-0.087483
1484740134,276597.041607,39.943790,-0.087493
1484740133,276604.545258,39.943723,-0.087503
1484740132,276616.045922,39.943635,-0.087573
1484740131,276638.888151,39.943463,-0.087719
1484740130,276669.448221,39.943245,-0.087938
495303612,276676.483977,39.943247,-0.088020
495303608,276685.062644,39.943196,-0.087944
495303611,276693.180241,39.943124,-0.087937
495303617,276706.047404,39.943025,-0.088016
495303619,276713.238938,39.942984,-0.088081
1484740129,276730.049625,39.942861,-0.088197
1484740128,276822.061815,39.942192,-0.088832
1484740122,276898.414988,39.941648,-0.089378
1484740102,276923.006940,39.941468,-0.089546
233076324,276998.905299,39.940914,-0.090066
1484740093,277114.622357,39.940042,-0.090805
1484740084,277116.552054,39.940025,-0.090799
1484740082,277117.631413,39.940016,-0.090796
1484740080,277120.295593,39.939992,-0.090800
1484740078,277121.553068,39.939982,-0.090808
1484740075,277123.977505,39.939970,-0.090831
1484740073,277125.406483,39.939965,-0.090847
1484740066,277127.742713,39.939965,-0.090874
233076335,277287.605464,39.938772,-0.091921
608583709,277296.448748,39.938707,-0.091981
233076346,277328.312157,39.938475,-0.092199
233076355,277402.425177,39.937933,-0.092706
495630647,277519.501495,39.937078,-0.093507
233076366,277523.431425,39.937050,-0.093534
495630643,277585.876223,39.936593,-0.093962
233076378,277619.655921,39.936347,-0.094193
233076387,277685.424610,39.935866,-0.094643
233076397,277765.468553,39.935282,-0.095191
233076408,277843.400684,39.934713,-0.095724
495630540,277847.973986,39.934679,-0.095755
495303722,277851.316660,39.934655,-0.095778
233076417,277886.858597,39.934395,-0.096021
233076426,277934.945915,39.934044,-0.096351
324147640,278016.286272,39.933450,-0.096907
233076431,278026.668789,39.933357,-0.096925
233076442,278109.327472,39.932746,-0.097477
233076451,278194.347051,39.932164,-0.098123
495303848,278202.664526,39.932124,-0.098206
1152722275,278270.213200,39.931625,-0.098658
495630507,278283.710783,39.931526,-0.098748
233112828,278455.467602,39.930257,-0.099898
495303835,278463.439380,39.930198,-0.099951
495303846,278511.373524,39.929844,-0.100272
495303880,278529.653513,39.929721,-0.100413
495304068,278540.414910,39.929709,-0.100538
495303861,278544.683655,39.929689,-0.100582
495303863,278555.067577,39.929615,-0.100655
495303851,278563.812710,39.929537,-0.100669
495303857,278572.575397,39.929462,-0.100636
495303843,278592.666875,39.929309,-0.100760
499510145,278721.544335,39.928356,-0.101620
495303864,278775.621491,39.927956,-0.101981
324148512,278791.140225,39.927863,-0.102117
324148517,278802.229190,39.927875,-0.102246
324148525,278812.547757,39.927836,-0.102356
324148534,278822.336860,39.927763,-0.102421
608583561,278830.990228,39.927686,-0.102434
324148541,278838.695385,39.927620,-0.102407
336407661,278855.877660,39.927466,-0.102429
336407668,278995.634374,39.926424,-0.103345
336399654,279007.139722,39.926376,-0.103464
336399657,279013.826176,39.926377,-0.103543
336399662,279023.762229,39.926342,-0.103650
336399666,279033.718055,39.926271,-0.103721
336399673,279045.452688,39.926166,-0.103735
336399684,279055.909850,39.926082,-0.103680
495630377,279067.674665,39.925980,-0.103715
495630383,279176.013946,39.925173,-0.104427
495303788,279280.291571,39.925481,-0.105582
495303769,279298.038456,39.925555,-0.105766
495303774,279306.663255,39.925479,-0.105783
495303790,279317.468135,39.925408,-0.105870
495303771,279319.704121,39.925400,-0.105894
495303765,279328.289424,39.925393,-0.105995
235980084,279350.318140,39.925207,-0.105908
495630363,279446.684706,39.924356,-0.106127
235980075,279521.902433,39.923693,-0.106298
495303741,279559.541821,39.923362,-0.106393
324156717,279580.583619,39.923183,-0.106473
324156747,279622.075187,39.922838,-0.106658
324156734,279800.961907,39.921473,-0.107768
232439357,279823.462879,39.921277,-0.107833
324156701,279916.623424,39.920525,-0.108316
232439378,280037.258159,39.919554,-0.108947
232439387,280550.271070,39.915417,-0.111610
232439399,280660.872565,39.914522,-0.112175
232439406,280721.524813,39.914020,-0.112451
232439418,280992.308211,39.911757,-0.113626
232439428,281264.647260,39.909486,-0.114822
232439439,281382.471257,39.908500,-0.115328
324161939,281460.433216,39.907834,-0.115610
232439448,281566.892082,39.906900,-0.115887
232439454,281762.049016,39.905189,-0.116398
232439465,281797.741105,39.904885,-0.116533
305690821,281884.644150,39.904177,-0.116962
232439477,282033.093990,39.902970,-0.117706
305690775,282243.363376,39.901258,-0.118754
305690774,282301.092818,39.900785,-0.119033
305681010,282322.455120,39.900614,-0.119146
232439487,282451.705538,39.899569,-0.119811
983474493,282520.376150,39.899023,-0.120188
232439497,282615.081116,39.898270,-0.120706
1481423054,282872.140952,39.896220,-0.122099
1481423031,282928.740995,39.895775,-0.122420
232439507,283316.261441,39.892691,-0.124537
232439517,283440.636653,39.891737,-0.125296
305687224,283549.058727,39.890826,-0.125752
305687227,283664.977892,39.889845,-0.126209
305687229,283799.866319,39.888804,-0.127022
305687232,283908.857112,39.887977,-0.127708
232439531,283986.171023,39.887399,-0.128210
232439543,284040.860545,39.887022,-0.128622
305687236,284201.906061,39.886017,-0.129981
232439555,284254.927678,39.885661,-0.130396
232439565,284446.123394,39.884259,-0.131692
324163444,285101.747927,39.879420,-0.136083
232439587,285245.752787,39.878370,-0.137071
232439602,285321.558382,39.877868,-0.137672
232439615,285609.712288,39.876089,-0.140126
324163442,285686.957219,39.875601,-0.140771
324163439,285738.958397,39.875226,-0.141135
232439624,285800.301023,39.874750,-0.141499
232439634,285896.750550,39.873959,-0.141962
232439646,285971.788927,39.873346,-0.142330
324163426,286033.628563,39.872864,-0.142691
324163373,286096.332532,39.872347,-0.142985
324163394,286190.040129,39.871589,-0.143466
244180614,286247.203430,39.871180,-0.143871
244180615,286288.802341,39.870925,-0.144227
244180616,286387.907318,39.870457,-0.145215
244057425,286436.780748,39.870272,-0.145735
324164591,286463.085631,39.870184,-0.145449
244057439,286482.259751,39.870068,-0.145283
324164597,286508.382902,39.869859,-0.145143
244057440,286536.065392,39.869610,-0.145126
1319878704,286543.175689,39.869548,-0.145144
1319878701,286571.967649,39.869321,-0.145306
244057436,286585.937187,39.869237,-0.145428
1319878698,286617.129378,39.869133,-0.145767
324164630,286639.418290,39.869027,-0.145546
244057430,286662.794838,39.868847,-0.145403
324164644,286687.320725,39.868631,-0.145344
244057448,286707.226881,39.868452,-0.145348
244057431,286731.663057,39.868234,-0.145379
324164652,286752.188494,39.868060,-0.145458
244057433,286816.392957,39.867534,-0.145771
244057428,286909.668354,39.866761,-0.146194
232439665,287040.492902,39.865674,-0.146782
232439672,287377.395823,39.862881,-0.148310
409913937,287408.110016,39.862624,-0.148444
232439683,287447.988159,39.862298,-0.148637
432664599,287747.530181,39.859809,-0.149978
431361439,287933.085181,39.858267,-0.150810
1319878666,287983.731522,39.857860,-0.151076
244057740,288008.734041,39.857716,-0.151301
1319878665,288020.069745,39.857706,-0.151169
232439699,288031.163944,39.857658,-0.151055
244035111,288041.334755,39.857587,-0.150980
1319878662,288052.678184,39.857489,-0.150942
244035109,288064.331945,39.857385,-0.150960
437382218,288073.239223,39.857315,-0.151011
232439711,288090.221140,39.857230,-0.151176
437382238,288100.926799,39.857144,-0.151119
232439720,288116.743817,39.857005,-0.151084
232439727,288175.170586,39.856482,-0.151007
409913863,288205.297977,39.856213,-0.151045
432664030,288226.795970,39.856026,-0.151111
232439735,288250.664067,39.855835,-0.151236
244057351,288314.033597,39.855366,-0.151659
244057354,288388.180056,39.854827,-0.152169
244057352,288428.721474,39.854532,-0.152448
244057347,288461.888326,39.854290,-0.152677
244057348,288493.800075,39.854058,-0.152897
244057343,288518.672502,39.853877,-0.153068
244057345,288568.977956,39.853511,-0.153414
244057341,288611.800707,39.853200,-0.153709
244057342,288681.548976,39.852692,-0.154189
244057338,288703.012935,39.852534,-0.154334
244057339,288752.401531,39.852171,-0.154668
244057335,288795.277710,39.851856,-0.154957
432664157,288815.715836,39.851706,-0.155095
244057337,288842.396192,39.851510,-0.155275
244057332,288887.016197,39.851182,-0.155577
437382255,288932.363128,39.850849,-0.155883
437382248,288945.849675,39.850771,-0.156004
437382246,288951.998243,39.850743,-0.156066
437382253,288957.399382,39.850695,-0.156076
437382254,288968.757861,39.850600,-0.156126
244057327,289052.216075,39.849995,-0.156706
437382266,289157.758457,39.849226,-0.157429
437382260,289168.033799,39.849139,-0.157471
437382258,289173.297037,39.849120,-0.157527
437382265,289179.371066,39.849067,-0.157548
437382268,289185.208882,39.849032,-0.157598
244057324,289216.795920,39.848800,-0.157812
244057319,289234.969743,39.848666,-0.157935
244057317,289279.957730,39.848354,-0.158270
437382245,289319.406222,39.848113,-0.158609
437382309,289388.465712,39.847726,-0.159242
437382312,289400.234802,39.847712,-0.159378
437382319,289405.193236,39.847669,-0.159364
437382318,289410.465756,39.847622,-0.159370
437382317,289420.504499,39.847548,-0.159438
560966966,289427.506228,39.847525,-0.159514
437382311,289437.590290,39.847544,-0.159630
244057314,289453.616900,39.847403,-0.159663
244057313,289495.781071,39.847086,-0.159935
244057311,289558.774011,39.846583,-0.160274
244057310,289594.578924,39.846288,-0.160443
244057308,289659.561560,39.845768,-0.160790
244057307,289718.856421,39.845268,-0.161029
244057305,289775.523069,39.844772,-0.161182
244057304,289823.242661,39.844345,-0.161245
244057303,289947.864813,39.843232,-0.161408
244057301,290014.999182,39.842630,-0.161472
244057300,290089.015908,39.841977,-0.161644
232439789,290142.447270,39.841523,-0.161846
232439800,290606.526971,39.837576,-0.163616
244057517,290690.560329,39.836825,-0.163722
244057516,290741.184105,39.836370,-0.163746
324167269,290779.553850,39.836033,-0.163843
244057455,290803.509391,39.835929,-0.164088
324167264,290811.645906,39.835949,-0.164180
244057463,290825.023272,39.835930,-0.164334
244057459,290838.658429,39.835848,-0.164453
324167271,290848.805873,39.835815,-0.164564
244057640,290867.466411,39.835777,-0.164777
324167261,290890.793196,39.835761,-0.165049
244057678,290926.794375,39.835651,-0.165446
244057677,290960.578896,39.835484,-0.165777
244057637,291005.330601,39.835231,-0.166184
244057638,291049.678369,39.834982,-0.166589
244057462,291176.669771,39.834263,-0.167744
244057444,291206.666354,39.834167,-0.168073
324167260,291216.333625,39.834113,-0.167985
244057445,291225.812248,39.834038,-0.167932
324167257,291236.328091,39.833943,-0.167921
244057441,291252.380176,39.833814,-0.168005
244057672,291298.938608,39.833863,-0.167463
244057697,291380.290911,39.833847,-0.166511
244057696,291442.148420,39.833789,-0.165790
244057699,291486.740199,39.833582,-0.165343
324167281,291534.180666,39.833257,-0.164983
324167282,291587.172279,39.832827,-0.164715
324167283,291625.986495,39.832489,-0.164603
324167284,291666.955901,39.832123,-0.164550
244057471,291768.300410,39.831211,-0.164556
244057513,291859.758850,39.830395,-0.164690
232439822,292042.478073,39.828760,-0.164901
232439829,292617.311541,39.823627,-0.165703
232439848,293278.344377,39.817727,-0.166656
1297219590,293316.891835,39.817400,-0.166802
1297219623,293337.502692,39.817240,-0.166925
1297219684,293356.967586,39.817163,-0.167130
1297219526,293377.755893,39.817000,-0.167249
1297219561,293396.328736,39.816834,-0.167232
1297219584,293412.533982,39.816714,-0.167125
1297219474,293425.342341,39.816655,-0.166996
1297219580,293446.263260,39.816474,-0.166926
1297219485,293514.220623,39.815867,-0.167018
1297219616,293534.102483,39.815696,-0.167083
1297219495,293547.145676,39.815648,-0.167222
1297219656,293559.490337,39.815564,-0.167317
1297219557,293579.814226,39.815383,-0.167350
324168522,293586.471274,39.815326,-0.167324
245970400,293607.003654,39.815141,-0.167319
324168523,293630.655152,39.814937,-0.167240
245970401,293672.432171,39.814563,-0.167281
324168544,293792.689393,39.813492,-0.167477
324168545,293831.258122,39.813157,-0.167595
1297219520,293866.862418,39.812868,-0.167773
324168546,293888.891078,39.812697,-0.167903
1297219643,293939.491963,39.812302,-0.168199
324168547,294030.118463,39.811588,-0.168709
324168548,294082.025502,39.811165,-0.168968
324168549,294143.667068,39.810677,-0.169309
324168550,294164.718436,39.810499,-0.169394
232439895,294611.679167,39.807024,-0.172023
1297219514,295013.157496,39.803905,-0.174390
1297219540,295120.208669,39.803084,-0.175044
1297219687,295139.303132,39.802948,-0.175181
1297219674,295156.279792,39.802855,-0.175339
1297219563,295167.422904,39.802837,-0.175467
1297219700,295177.044374,39.802781,-0.175554
1297219477,295186.153620,39.802706,-0.175596
1297219511,295199.705999,39.802586,-0.175572
1297219527,295222.620160,39.802386,-0.175640
232439909,295259.621869,39.802073,-0.175785
1297219577,295288.961149,39.801845,-0.175959
232439919,295615.347123,39.799311,-0.177887
305766090,295944.472685,39.796755,-0.179830
324172474,296432.297560,39.792967,-0.182711
232439941,297233.489723,39.786737,-0.187422
1297219560,297522.118331,39.784495,-0.189124
1297219603,297551.057605,39.784289,-0.189330
1297219671,297568.049448,39.784190,-0.189482
1297219470,297864.671950,39.782291,-0.191919
1297219610,297880.729620,39.782199,-0.192065
1297219653,297899.232607,39.782108,-0.192246
1297219555,297919.765470,39.782057,-0.192477
1297219543,297938.596262,39.782101,-0.192690
1297219498,297949.687035,39.782006,-0.192651
1297219592,297960.453496,39.781909,-0.192658
1297219688,297983.321421,39.781739,-0.192808
1297219654,298002.410792,39.781690,-0.193022
1297219549,298015.264844,39.781716,-0.193169
1297219503,298028.105954,39.781785,-0.193289
1297219667,298046.831218,39.781617,-0.193289
1297219566,298080.824913,39.781318,-0.193375
1297219472,298108.160600,39.781105,-0.193533
232439979,298163.222501,39.780694,-0.193892
305780977,298272.951924,39.779987,-0.194789
1297219559,298360.507127,39.779423,-0.195503
232440005,298417.198519,39.779038,-0.195939
305780953,298460.776796,39.778722,-0.196240
1297219569,298495.399918,39.778455,-0.196448
232440020,298544.726871,39.778065,-0.196725
1297219680,298599.274027,39.777631,-0.197020
232440029,298628.550361,39.777404,-0.197194
324174347,298674.116986,39.777070,-0.197503
232440040,298705.043345,39.776867,-0.197750
1297219479,298736.049946,39.776687,-0.198027
324174354,298774.176474,39.776497,-0.198399
1297219669,298811.391602,39.776346,-0.198788
324174357,298956.804008,39.775840,-0.200357
1297219530,298985.419563,39.775722,-0.200654
324174361,299021.199755,39.775532,-0.200992
324174365,299058.004120,39.775305,-0.201305
324174370,299205.001059,39.774336,-0.202475
1297219491,299246.930261,39.774074,-0.202828
232440056,299285.412645,39.773865,-0.203188
232440069,299542.672006,39.772538,-0.205654
324176581,299586.026080,39.772309,-0.206064
232440084,299619.170276,39.772107,-0.206349
232440093,299660.034000,39.771823,-0.206653
324176582,299700.787562,39.771509,-0.206899
827474679,299750.111669,39.771103,-0.207129
827474672,299795.597012,39.770727,-0.207339
827474655,299815.042114,39.770575,-0.207452
827474650,299836.400194,39.770420,-0.207600
827474670,299855.586095,39.770285,-0.207740
827474668,299870.963076,39.770163,-0.207825
827474681,299886.238176,39.770064,-0.207948
827474669,299897.861033,39.770005,-0.208061
827474663,299910.455416,39.769899,-0.208111
827474676,299923.446636,39.769788,-0.208062
827474651,299940.268835,39.769637,-0.208045
827474656,299966.874130,39.769402,-0.208098
324176583,300017.580913,39.768957,-0.208228
232440113,300216.342064,39.767302,-0.209107
827474653,300260.435763,39.766955,-0.209357
827474687,300281.583415,39.766824,-0.209536
827474665,300306.385163,39.766710,-0.209786
827474660,300328.841501,39.766522,-0.209882
827474674,300350.304577,39.766335,-0.209823
827474661,300371.866565,39.766145,-0.209769
827474673,300412.253331,39.765785,-0.209834
232440126,300476.413495,39.765224,-0.210008
232440137,300682.829255,39.763459,-0.210754
232440142,300787.273616,39.762564,-0.211125
324176607,300968.597721,39.761014,-0.211786
232440153,301194.118704,39.759088,-0.212611
232440166,301319.623797,39.758014,-0.213062
324176606,301520.962792,39.756296,-0.213806
232440178,301722.866570,39.754601,-0.214653
324176631,301838.422254,39.753650,-0.215199
324176630,301953.665970,39.752715,-0.215782
324176629,302178.576083,39.750938,-0.217038
232440187,302277.294133,39.750191,-0.217661
232440196,302359.782677,39.749616,-0.218271
232440209,302437.462970,39.749115,-0.218904
232440220,303204.599706,39.744611,-0.225701
232440232,303283.662650,39.744157,-0.226413
324178629,303343.048037,39.743849,-0.226980
232440241,303436.672440,39.743425,-0.227926
324178632,303587.427505,39.742766,-0.229467
232440250,303760.662372,39.742001,-0.231233
324178703,303818.564113,39.741715,-0.231799
324178700,303855.318826,39.741510,-0.232135
232440261,303902.096883,39.741225,-0.232538
276188929,303960.408386,39.740844,-0.233006
276188945,303996.349292,39.740657,-0.233349
276188930,304020.812014,39.740666,-0.233635
276188931,304038.530113,39.740724,-0.233828
276188932,304058.856548,39.740702,-0.234064
276188933,304076.782232,39.740609,-0.234235
276188934,304092.400546,39.740486,-0.234324
276188935,304109.040732,39.740337,-0.234342
276188936,304127.439943,39.740183,-0.234266
276188937,304139.277985,39.740105,-0.234170
276188946,304162.872808,39.739904,-0.234084
232440272,304187.366048,39.739691,-0.234160
276189254,304254.612562,39.739212,-0.234640
276189255,304300.218398,39.738874,-0.234942
232440283,304599.782854,39.736603,-0.236827
232440291,304889.327784,39.734409,-0.238650
276295140,304925.311518,39.734112,-0.238816
232440301,304996.762081,39.733502,-0.239081
232440313,305549.977034,39.728780,-0.241119
585207338,305569.662677,39.728616,-0.241205
585207337,305591.249616,39.728436,-0.241301
585207340,305610.216275,39.728303,-0.241439
585207341,305619.180000,39.728284,-0.241541
585207333,305628.338596,39.728237,-0.241628
585207334,305637.400153,39.728168,-0.241686
585207309,305647.075840,39.728083,-0.241708
585207335,305656.720777,39.727998,-0.241685
585207325,305666.073541,39.727928,-0.241623
585207323,305688.215322,39.727730,-0.241609
246670499,305761.839644,39.727097,-0.241861
246670498,305797.653184,39.726818,-0.242071
246670497,305859.232708,39.726357,-0.242470
246670496,305996.711338,39.725362,-0.243424
246670494,306372.185308,39.722761,-0.246224
703778067,306400.549953,39.722589,-0.246468
1406791014,306413.832719,39.722530,-0.246604
412518940,306421.181871,39.722500,-0.246680
585207306,306433.487784,39.722527,-0.246820
412518941,306445.003899,39.722505,-0.246952
412518948,306457.138763,39.722439,-0.247064
412518942,306471.626773,39.722320,-0.247133
585207305,306480.503142,39.722240,-0.247130
412518943,306490.127028,39.722159,-0.247089
1406791000,306496.577453,39.722102,-0.247091
412518950,306507.141038,39.722006,-0.247090
585207297,306539.592401,39.721739,-0.247243
246670492,306574.844384,39.721428,-0.247324
246670491,306632.266557,39.720930,-0.247499
246670490,306958.436280,39.718176,-0.248812
246670489,307049.804188,39.717415,-0.249215
246670488,307181.596012,39.716339,-0.249861
246670486,307558.650286,39.713280,-0.251763
246670485,307615.812349,39.712822,-0.252067
1368474996,307693.831735,39.712205,-0.252502
246670484,308216.758409,39.708070,-0.255412
246670483,308279.639668,39.707575,-0.255767
246670479,308323.535281,39.707237,-0.256034
246670482,308378.095951,39.706851,-0.256427
246670481,308481.076731,39.706173,-0.257247
246670480,308522.571996,39.705887,-0.257559
246670949,308771.854514,39.704036,-0.259202
703778119,308799.453906,39.703887,-0.259461
703778111,308822.466791,39.703806,-0.259709
703778059,308846.261366,39.703798,-0.259987
703778134,308861.243645,39.703867,-0.260136
703778078,308878.522162,39.704007,-0.260226
703778063,308894.119119,39.703891,-0.260328
246670475,308910.570039,39.703799,-0.260479
246670474,308919.081437,39.703767,-0.260569
703778115,308933.166475,39.703739,-0.260730
246670473,308947.683373,39.703745,-0.260899
412518971,308970.818899,39.703561,-0.260773
1297381830,308986.669042,39.703419,-0.260755
703778049,309004.512361,39.703258,-0.260748
1297381829,309023.397177,39.703096,-0.260813
1297381864,309055.484648,39.702840,-0.260986
1297381873,309084.033597,39.702606,-0.261124
1297381793,309110.628955,39.702381,-0.261230
1297381801,309139.229304,39.702129,-0.261296
1297381837,309159.597036,39.701947,-0.261324
703778105,309198.453576,39.701598,-0.261341
412518975,309230.735462,39.701309,-0.261369
412518962,309261.315900,39.701041,-0.261451
412518963,309277.008361,39.700925,-0.261557
412518985,309282.855981,39.700874,-0.261567
412518968,309295.516547,39.700763,-0.261531
412518964,309305.549365,39.700696,-0.261452
703778057,309335.078231,39.700444,-0.261345
246813604,309366.378528,39.700167,-0.261279
246813594,309764.950682,39.696584,-0.261134
246813593,309811.183616,39.696168,-0.261150
1037448307,309901.250121,39.695365,-0.261281
246813592,310146.122096,39.693180,-0.261636
246813591,310198.664541,39.692717,-0.261761
246813590,310250.200258,39.692271,-0.261923
246813589,310445.551928,39.690578,-0.262534
246813588,310492.038075,39.690170,-0.262656
246813587,310666.110467,39.688635,-0.263051
246813586,310745.800331,39.687934,-0.263248
246813585,310781.058364,39.687638,-0.263395
246813584,310828.801044,39.687253,-0.263641
246813583,310861.688662,39.687002,-0.263844
246813582,310913.363310,39.686635,-0.264215
246813581,310982.527392,39.686185,-0.264773
919591007,311006.707212,39.686180,-0.265056
919590998,311022.703559,39.686055,-0.264964
919591004,311038.034837,39.685917,-0.264958
